mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_mean_21,mfcc_mean_22,mfcc_mean_23,mfcc_mean_24,mfcc_mean_25,mfcc_mean_26,mfcc_mean_27,mfcc_mean_28,mfcc_mean_29,mfcc_mean_30,mfcc_mean_31,mfcc_mean_32,mfcc_mean_33,mfcc_mean_34,mfcc_mean_35,mfcc_mean_36,mfcc_mean_37,mfcc_mean_38,mfcc_mean_39,mfcc_var_0,mfcc_var_1,mfcc_var_2,mfcc_var_3,mfcc_var_4,mfcc_var_5,mfcc_var_6,mfcc_var_7,mfcc_var_8,mfcc_var_9,mfcc_var_10,mfcc_var_11,mfcc_var_12,mfcc_var_13,mfcc_var_14,mfcc_var_15,mfcc_var_16,mfcc_var_17,mfcc_var_18,mfcc_var_19,mfcc_var_20,mfcc_var_21,mfcc_var_22,mfcc_var_23,mfcc_var_24,mfcc_var_25,mfcc_var_26,mfcc_var_27,mfcc_var_28,mfcc_var_29,mfcc_var_30,mfcc_var_31,mfcc_var_32,mfcc_var_33,mfcc_var_34,mfcc_var_35,mfcc_var_36,mfcc_var_37,mfcc_var_38,mfcc_var_39,label
-228.25066,130.3444,-23.29129,70.1721,1.1422709,7.6024475,0.90993816,1.9782512,-6.167008,-9.396024,-2.5628407,-4.5228944,-0.26295036,0.17933396,-1.5074474,1.4652513,-6.9718475,-8.32218,4.2389526,0.98148614,2.610902,1.552715,0.109993905,-2.701053,-2.3527684,-0.29116553,-1.4760938,-0.27165067,-0.15426059,-3.9425983,-3.0952342,-4.255201,-6.734352,-5.1832952,-7.478676,-6.549863,-5.5049615,-4.553446,-3.5519173,2.6809115,2813.7727,689.3132,927.4456,396.89307,181.81033,153.58536,100.306114,88.57641,61.917263,85.992905,107.9189,59.02934,67.83878,57.068455,79.24757,80.53511,65.0093,91.86661,119.76224,132.0349,182.28831,131.24722,146.07887,174.5421,153.93523,106.293686,78.60386,144.78659,115.507484,106.14767,143.53781,95.79927,103.94982,86.527794,96.52279,65.997574,49.897694,86.89134,104.09668,96.54248,blues
-248.98674,139.0672,-16.2825,57.117985,20.192654,10.188038,4.5439763,0.3312791,-7.8779507,-3.4479153,-2.646489,-2.8313823,-0.9021666,-2.4017205,2.567503,-5.855444,-12.398049,-7.310066,-0.9439507,-2.6873753,-2.9989295,-2.4182837,-0.8202371,1.1893005,0.73112285,-0.580832,-3.1812923,-2.4007108,2.0960305,4.7608237,7.2359843,5.949549,0.54922944,-4.501244,-6.735127,-3.2949831,-0.21166593,-0.7878608,-4.7489986,-4.42188,4964.012,398.1533,1166.4851,328.96716,158.3224,133.31969,126.42127,118.3593,69.86435,68.50501,79.38818,66.70068,95.473785,55.006294,62.28276,46.45909,55.85461,37.52538,48.639015,86.725365,84.296684,93.083244,91.94198,96.02648,113.30839,128.16547,83.41014,70.23299,97.115295,160.74162,218.7812,137.3832,85.71714,85.299866,82.68276,59.457333,68.637436,51.79118,74.91232,84.94643,blues
-233.75082,101.178276,17.649765,23.733782,2.0820305,25.941927,-16.958853,15.098037,-22.278717,4.3951244,-23.207405,-6.057174,-5.068858,1.0673933,-5.7853684,-8.311131,-11.389136,-6.7279487,-10.025587,-14.032895,-13.941642,-12.283794,-15.634611,-17.248882,-7.6295185,-11.211274,-7.338371,-12.709406,-6.594499,-7.4224057,-6.4947066,-3.3719451,-1.694435,-6.937933,-3.5807078,-3.7524717,-6.627271,-0.37446076,-1.0272646,-4.35388,3688.173,885.6455,375.47626,219.35905,227.68556,135.67427,339.3887,113.49168,98.38819,122.584,167.40904,81.73057,80.94342,99.956245,88.89909,84.26984,98.33858,96.658005,73.93483,77.867134,96.09692,75.25895,83.29299,83.18458,94.24229,128.5079,154.93651,174.78922,127.11458,107.895355,156.5217,214.72438,180.70569,145.6403,144.76587,137.55188,133.65523,96.83525,121.09422,110.12979,blues
-206.96808,117.792984,23.23588,28.297827,-1.1239153,18.862036,-21.949682,17.849985,-25.585644,2.1299253,-17.794416,-8.015903,-17.607277,-8.139437,-8.648127,-15.528326,-15.317337,-9.66383,-10.0986805,-17.833735,-6.5358396,-6.573339,-12.748006,-12.207887,-8.993254,-12.406386,-5.7777634,-11.53472,-6.61128,-7.093193,-11.972395,-12.426523,-10.970476,-10.994474,-8.690118,-3.1613784,-3.4710598,-4.7182775,-0.53769463,1.4674176,2024.88,763.9998,281.31088,261.38812,195.00304,161.00206,212.00826,137.38489,200.23984,103.03088,72.98914,60.389107,72.86487,85.65268,115.33906,85.82958,78.128654,97.2892,55.275505,91.00573,90.5074,134.06493,141.48383,118.16104,122.159004,111.44102,174.8743,145.78914,123.33344,134.75381,144.45003,116.556694,55.612053,89.00652,118.7444,116.19321,112.2365,73.73962,126.22812,154.35136,blues
-221.83113,110.83949,18.616821,30.920137,3.295923,22.587362,-20.416351,12.118737,-26.350498,-4.367485,-26.413198,-13.045098,-12.654766,-1.8243437,-7.258695,-6.661085,-14.686605,-11.720062,-11.023768,-13.388403,-15.678537,-15.303345,-13.755701,-16.177986,-5.245714,-11.313874,-9.472084,-14.032243,-6.329536,-2.2054145,1.1504488,0.33263537,-4.7429476,-4.6598496,-2.2234924,-5.033975,-7.105322,-2.4176652,-5.593121,-9.187861,2512.0027,586.3444,190.01866,180.62456,221.5046,100.64535,318.4843,114.580956,108.650635,102.306984,128.5556,107.55754,146.32326,95.10137,110.87032,108.997314,103.24188,115.85706,118.57158,98.616684,107.64332,110.14116,100.82024,110.17105,99.60934,70.39486,97.279945,148.7504,160.88751,128.398,159.83777,195.78418,169.14166,111.03354,143.80069,181.1264,140.07564,128.1087,100.82241,73.37763,blues
-288.8077,105.89604,18.777039,23.710392,5.711881,25.549088,-13.47376,12.428973,-11.942033,1.5714257,-15.635912,-6.6506157,-11.713253,-2.9383886,-7.3725805,-15.697483,-10.9741535,-10.8895445,-18.505476,-19.103352,-8.7455845,-10.344914,-15.0033865,-17.338305,-11.288121,-6.713057,-3.689551,-5.6880546,-4.632819,-8.340749,-6.6255283,-9.481179,-9.744417,-10.595023,-8.320598,-3.0721002,0.7944929,-1.6858892,-3.361248,-3.9683251,5313.419,830.0834,434.1107,341.7813,380.5854,164.51231,228.24864,125.7541,195.75436,132.40996,126.260956,81.47689,102.09924,105.30123,82.10545,54.529987,61.243996,45.00466,55.91434,75.39776,59.89202,50.56851,69.23576,79.52993,76.28279,110.3757,124.651955,136.10403,127.84793,245.22884,231.41707,135.44467,72.71757,88.06775,104.55026,125.12968,101.82654,113.91175,141.72554,153.1367,blues
-239.03807,108.65722,34.15189,30.23917,-0.47574344,27.292637,-21.379398,14.150509,-24.510178,-1.8840464,-28.050291,-11.25665,-16.47693,-7.637185,-12.799122,-15.357241,-13.729804,-7.3977785,-10.089319,-13.291538,-8.918517,-11.164578,-14.153515,-15.473669,-8.666998,-8.834945,-1.4173044,-9.866647,-6.2561884,-8.978189,-8.761985,-8.081801,-6.126153,-7.813,-7.545515,-8.023716,-5.8891544,-1.0590097,2.2280183,3.7282205,3226.9639,821.0204,279.34457,301.7252,236.93358,140.60176,286.85977,139.08746,117.491295,179.24117,127.14598,87.69684,90.46302,79.016716,63.395386,82.00409,141.13153,68.78946,70.45002,87.91073,75.621635,77.736176,60.273125,59.71032,77.88609,131.30289,127.87058,140.17096,111.83209,153.89827,205.58763,200.73265,199.77402,150.6463,172.38312,151.05373,90.24957,85.96634,108.83007,150.84293,blues
-217.23868,105.792366,15.617071,25.256382,-1.4402742,30.18982,-17.71522,17.318172,-27.209526,4.339167,-20.059492,-10.695945,-14.220667,-5.1562176,-3.473266,-6.189413,-15.326928,-6.845921,-9.82767,-13.943093,-13.6964855,-15.133722,-11.581716,-13.277816,-4.772482,-6.9542136,-5.558409,-13.9653845,-11.705408,-6.395062,-5.9961724,-5.1991773,-3.7420137,-6.6131544,-2.2970734,-3.0403223,-6.7230864,-3.8079073,-0.49222955,-4.5755453,3598.8252,534.31055,358.48257,219.50215,216.11087,117.58458,223.7632,126.61124,112.305305,177.40923,115.37899,70.951004,105.017136,83.052475,101.24438,66.56049,116.12093,93.47793,90.83837,92.89319,99.495575,74.39099,102.61316,138.12552,152.03427,131.48718,168.30008,140.45601,105.85722,110.48832,148.33623,142.12065,174.76178,163.89204,143.2163,140.636,97.61291,91.90525,122.221245,134.55486,blues
-171.8102,120.280624,15.327534,21.090452,-5.419299,24.189468,-24.138222,18.551985,-22.348906,1.3031795,-20.763931,-4.9888506,-17.118929,-7.886533,-15.30893,-9.351313,-8.913868,-8.525088,-14.333636,-19.933723,-14.498195,-4.4419794,-6.3487387,-13.986056,-15.103284,-18.514864,-9.775942,-7.230635,0.01811237,4.388187,-0.72634226,-7.598214,-6.394119,-6.648575,-7.5513997,-7.356232,-5.26311,-6.4793305,-6.333947,-8.993704,1941.8174,693.75525,269.31125,146.60182,175.03786,119.29737,145.6258,100.66524,139.48067,115.71824,68.09528,81.4443,86.4855,62.948082,43.373768,49.52811,42.973824,57.218006,57.13078,48.656773,43.084663,58.489624,125.40069,117.811195,112.97964,112.43479,123.32759,108.310326,103.57878,164.99998,160.18782,158.5122,137.63496,113.615616,110.97007,115.31852,45.325844,89.77593,94.41963,108.40798,blues
-200.19609,116.34013,18.00621,25.313564,0.29173443,24.192476,-22.255907,11.186425,-26.848732,-7.6384597,-24.889929,-12.015525,-17.017954,-8.120277,-11.956443,-12.609149,-14.181588,-8.206693,-15.028046,-10.327059,-10.426639,-12.870199,-11.825806,-17.595095,-9.03984,-8.078135,-0.29591233,-6.7382073,-3.2581837,-4.518498,-3.5153196,-7.080007,-2.2567236,-8.151998,-11.334638,-6.8460903,-6.478708,-0.15390785,6.323745,2.9773524,2877.1646,484.7833,198.75629,290.8908,179.55032,99.99041,307.06653,95.085365,97.18064,110.71486,123.01922,98.815834,77.6758,84.38275,79.75952,95.73332,94.28152,89.637955,65.5446,94.14112,95.533134,88.25601,101.52997,116.44006,151.80885,172.23383,155.80295,157.34702,159.05057,233.5386,225.8836,156.61958,159.61818,151.48544,129.45607,81.40603,54.374947,100.94483,137.60103,162.31894,blues
-328.68088,102.71113,19.895552,26.732681,7.151481,22.704802,-6.9743266,12.781994,-10.7257805,-0.4336611,-12.373165,-8.907053,-9.2401085,-9.106373,-9.001113,-7.6363454,-7.1891537,-9.366816,-4.469685,-3.6831248,-1.0677596,-2.6156685,-11.536372,-19.0343,-13.699348,-4.615658,-0.20253581,-7.2042174,-8.91061,-11.242503,-7.8016286,-2.9623342,-6.1443663,-11.278101,-11.237209,-8.962382,-8.098969,-3.8332171,7.53604,10.969466,7459.561,632.9106,703.31244,170.31245,252.99715,248.58789,208.5367,155.0268,158.75774,83.67448,110.02354,111.03313,126.25168,133.56136,188.60086,194.0475,158.22775,176.35072,142.50017,175.98248,188.38297,153.47346,201.12328,126.24037,108.87087,132.82886,151.3171,102.872894,176.0577,130.26007,131.82933,121.87467,130.79224,137.09705,79.02544,45.068687,52.4118,90.34373,169.44304,215.46895,blues
-192.69382,111.18816,21.37331,26.392143,-0.6483752,23.48088,-25.470795,16.924429,-16.979984,5.79015,-25.725246,-5.045352,-17.632244,-7.9208665,-15.150279,-12.345927,-17.235107,-7.7819333,-13.042012,-17.948874,-8.518192,-4.9490137,-11.519487,-10.183083,-8.140699,-17.34798,-5.1230803,-9.571379,1.00489,5.3666162,3.4075255,-2.861819,-3.400239,-6.198206,-3.8136353,-4.608588,-5.031274,-6.767432,-6.6408043,-10.245686,3219.3193,760.0547,298.1621,250.50179,190.51309,170.50955,120.37975,142.12851,190.65277,97.50861,85.88091,73.278404,81.16733,57.756798,95.64478,66.26422,71.788506,67.18777,75.88378,59.059402,48.95524,70.664055,102.268456,108.656685,59.574715,108.756195,82.06167,96.53526,101.24014,124.69241,136.57768,121.874176,164.38033,142.61722,117.443016,125.483604,162.12718,126.39891,100.30758,77.615715,blues
-301.70715,111.53472,21.896408,16.14818,8.19624,22.085075,-8.614954,1.4815573,-17.084373,-8.345809,-17.013063,-10.57562,-15.689096,-12.605565,-12.253903,-14.553244,-10.10251,-5.785535,-7.775144,-7.1861954,-6.5239363,-6.219471,-12.392348,-16.332365,-11.469442,-12.742511,-3.485584,-6.5372863,-7.460697,-7.5735893,-8.208342,-9.292455,-4.619143,-7.661604,-11.395263,-7.408761,-8.532783,0.1015051,6.271554,3.9082692,5068.0493,594.15186,301.87964,242.20598,284.12097,138.37794,280.9182,121.00169,113.206085,113.5668,106.542015,89.26788,78.37573,82.66793,91.07039,145.10483,142.69601,78.78188,88.78663,137.52397,111.44463,68.5914,52.72243,56.073433,71.57304,108.26422,98.535774,90.32812,81.44463,187.92496,277.45273,240.77692,233.38336,114.27121,77.54387,101.28678,54.869774,108.61859,135.60072,149.50124,blues
-110.284325,90.705605,-2.5283113,74.052734,-11.746768,39.214577,-13.1743,20.531588,-17.167608,12.827254,-21.434446,5.952132,-8.032604,4.243276,-16.482641,6.545287,-5.6936355,-3.6378522,-4.857603,1.8532672,-5.4875617,-4.6801963,-0.9774199,1.8332814,2.8882763,0.600009,-2.7085197,-2.9986565,-2.9550529,-4.849667,-0.7716646,-2.2603273,0.90703857,1.6708633,0.50467175,-1.886472,3.0051074,-2.1736474,-2.8563225,-5.2406197,1287.239,230.03957,227.60165,114.1207,113.4523,66.11797,86.384834,50.403507,47.026897,93.40308,41.115295,49.105373,47.12441,46.223576,33.935272,35.441254,39.59586,36.28623,48.269306,46.03876,58.425976,47.8538,83.1407,69.01356,53.82631,101.525665,82.70523,55.04305,58.094006,46.31395,47.45544,53.666855,47.788914,57.338524,40.395058,40.838615,51.606834,43.29882,35.213203,44.182484,blues
-107.18975,88.47057,-4.177788,55.48549,-8.01038,38.416542,-6.402575,28.576523,-19.820787,13.252739,-19.239794,12.076225,-4.583088,3.789716,-16.9937,11.624961,-7.362244,-3.657815,-7.1791234,1.9747294,-1.8481313,-0.73602057,3.151773,4.2956624,-1.1951228,-3.9126298,-10.61235,-3.9238687,-2.1862586,-0.38536826,-0.7582428,-5.416585,-1.6356938,0.896871,1.4747782,-3.9553423,0.56952214,-1.9335734,-2.0512261,-4.999432,1419.5776,379.11514,324.43527,129.51045,106.996544,70.53996,89.45127,85.75231,54.84159,124.81678,68.72075,52.414013,56.83792,47.42635,40.59479,39.34021,43.54835,64.73044,56.363075,46.426067,48.515705,79.67012,113.07893,81.00237,54.31097,78.42151,77.12372,34.46467,51.34624,40.702446,43.830444,50.66081,42.292305,56.521732,40.399307,32.31376,36.868317,37.719444,35.684895,33.13112,blues
-159.56772,69.78482,-4.39188,76.851135,3.9159086,45.167534,-4.867353,32.200516,-9.796341,7.812512,-21.826967,9.68244,-2.5915892,3.3045378,-14.970442,10.232262,-4.08953,-5.8507586,-2.470001,6.6611314,3.7075763,-10.246476,-6.6826673,-5.4414244,-2.3651266,-1.8085495,-1.6036187,-1.6623342,-6.1309886,-4.093412,2.9830174,-7.9417076,-6.1014194,-2.70398,-2.3211243,-5.571871,4.6962347,-0.08067312,-3.1199281,-1.2938526,2440.647,240.24889,515.4823,111.58428,118.92934,41.01623,58.17216,45.098507,68.40437,67.00046,72.39408,40.613186,79.54607,78.97772,67.13793,81.96002,67.36261,96.02575,164.27568,109.1365,98.17625,114.93448,77.12545,69.54608,69.335106,53.23025,94.56004,115.33423,100.621254,117.77927,103.93136,114.474434,89.299255,69.93489,55.88206,42.52028,45.214005,86.394135,81.09365,98.75885,blues
-109.194984,100.62705,-8.620549,47.36422,-6.559237,39.620792,-8.523994,29.564737,-16.583515,13.170685,-24.20932,6.5919027,-8.641899,4.917566,-15.442783,1.5376118,-6.739273,1.4151819,-3.9658139,3.2878773,0.018798875,-0.29304737,-1.1389226,-2.1458368,-2.7829275,-1.3716096,-6.027897,-2.628545,1.710193,-2.386419,-0.78069973,1.530009,-1.5763322,-4.3329926,-0.49720645,-1.9428586,0.20395486,-1.9669764,-0.74610186,-1.7812794,2207.0964,230.71619,383.04086,83.04543,89.76001,92.42931,91.04487,40.96413,58.576397,113.589516,41.236343,62.99633,43.376667,38.85542,38.68355,38.555782,44.70847,75.922295,40.507473,68.18454,64.232925,58.41573,68.45645,59.125286,65.83036,34.152664,34.597397,47.67295,40.19331,27.079727,29.444805,45.53406,42.82368,26.212698,28.81989,25.203283,18.213478,29.080042,29.903463,32.86475,blues
-109.53234,86.9265,-8.624988,64.4895,-6.306033,43.64582,-8.293101,28.546427,-14.08159,8.136634,-21.490425,11.086615,-5.0944667,3.9787703,-12.864777,12.342426,0.020586587,-0.7392394,-5.13045,3.3071303,-0.53564245,-6.3173203,-2.9046478,-0.78276557,-3.9420722,-3.0772758,-6.9452205,-4.2051115,-5.2387657,-0.65020126,3.2446759,-4.4435945,-2.2366748,0.32013038,-1.2109373,-5.2249985,3.1939723,-1.5856707,-3.5616028,-5.25872,826.48016,227.93997,278.40164,82.321434,55.121075,38.84475,51.65436,54.91273,77.67285,85.49683,69.5659,95.068825,91.481415,68.86569,52.809822,61.300636,73.273544,56.313297,96.00797,92.61493,79.06439,71.68963,60.62658,37.428944,41.770927,45.15032,47.76778,34.321716,41.16903,60.505768,76.16341,81.89552,51.529907,41.75963,26.919262,25.736317,34.245735,41.84367,41.302055,41.479553,blues
-163.24313,89.78488,12.977459,80.69248,3.6667745,39.74513,-5.4003787,26.49867,-13.163736,2.7070131,-20.552906,6.0071893,-2.9081323,-0.43483505,-17.545372,4.154168,-5.9900985,-7.8620358,-8.565295,1.8571713,-1.1085701,-7.0141163,-3.7923405,-6.253027,-2.5730948,-5.92257,-6.9644213,-5.9094434,-2.993216,-5.060863,3.2361157,-3.7754376,-6.7477474,-1.683576,-1.5113053,-4.261569,0.11924042,-2.8156946,-3.2812364,-7.2795053,670.5046,207.69916,135.02101,43.340572,32.881306,38.831142,43.949524,31.576735,37.966293,35.917175,38.922806,37.75104,50.265835,31.98989,38.859394,31.966549,36.066463,31.966473,31.82498,42.8298,37.35179,42.498566,61.4892,36.951538,29.588749,30.98066,31.799723,29.352987,29.823128,31.129665,39.172646,34.08723,42.972927,32.117783,21.608196,24.557367,32.093212,28.804134,36.475044,43.915527,blues
-182.66501,90.68653,14.118146,67.55459,2.6876104,38.431614,-8.420627,24.123554,-13.787512,4.8449693,-16.676622,5.823079,-5.1492887,0.19378847,-14.486603,6.864802,-4.4448314,-2.9868774,-4.8211694,5.399324,-1.1535885,-4.6451936,-4.4017105,-1.5543901,-0.0937277,-0.7109966,-3.4011953,-4.002922,-4.2062283,-5.0945253,3.0877786,-2.9002426,-2.2612064,0.24335161,-0.3233765,-1.2815942,2.5227075,-0.5225191,-1.78327,-2.692192,2270.0974,451.44525,267.36548,173.59651,117.54144,65.817604,147.13535,72.2402,59.854103,58.76247,44.45444,42.45628,49.56523,35.94617,40.21125,30.505848,40.16001,26.175194,35.686207,47.05596,29.891867,24.350466,34.367744,30.061703,35.607292,33.868813,25.903599,22.007524,24.629313,35.13632,39.075127,55.80849,63.506336,53.850735,30.13304,45.1354,58.0789,69.64243,68.15796,45.572025,blues
-149.97588,93.640755,6.336243,71.51115,-8.113177,36.21202,-9.784972,17.641598,-21.119005,-0.12590306,-22.20099,5.435663,-7.4677796,-4.3329644,-12.409764,9.624794,-5.02424,-3.7063131,2.3359406,4.1622434,2.0230525,-6.7766333,1.9622389,2.0050797,-2.0746238,-0.90678734,-4.965382,-5.894858,-7.465297,-6.8621635,-0.80824673,-1.530219,2.9448326,-3.5761952,-1.689292,-3.3722548,1.1235428,-2.218433,-4.412325,-5.3131213,1105.4323,194.33977,172.50551,97.46407,96.58956,38.986275,51.22909,66.06121,55.37277,64.48191,40.76576,35.060246,42.093285,40.6552,31.2795,46.479176,38.23297,45.877285,53.601707,43.575695,42.76218,56.938286,60.33361,45.72457,49.466663,49.91965,42.974945,30.816593,45.433792,40.181347,33.09192,34.95472,38.45363,29.934776,23.512066,23.14789,36.481033,33.572872,23.353361,23.264492,blues
-106.34815,102.64147,-20.172258,59.37521,-9.967279,33.70612,-14.182176,23.516735,-13.329085,16.026072,-18.923176,7.8317666,-7.8003836,4.0504375,-11.348732,2.0717623,-5.7422748,0.46529803,-1.9167938,-3.1317525,-7.8732615,-2.8136272,3.5248382,0.8987559,1.4428486,-3.4406505,-8.376188,-4.694872,0.6156724,-0.9312794,-1.6845003,-4.908412,-1.7272428,-4.259532,0.9923707,-2.1335244,2.1186235,-2.3455462,-1.89056,-5.881536,1514.8802,266.90253,370.83093,123.923325,130.11966,59.622177,117.84739,93.70679,62.068233,78.58253,61.97095,68.95921,50.65413,53.79831,37.25484,46.984314,32.199123,65.785614,65.27803,46.614292,45.039597,53.871403,89.46222,65.6102,70.14679,82.19372,49.11395,38.102287,61.018726,46.200294,46.716183,47.46859,44.87581,48.59687,39.559906,38.43277,49.159897,37.452194,32.597004,25.427927,blues
-255.97383,110.82752,21.460573,67.588135,4.2883115,43.11846,-4.508348,10.442597,-8.718592,1.6548898,-20.58779,-2.430674,-7.144061,-11.172762,-12.612459,2.7417226,-8.942421,-7.946157,-2.3538344,-0.71479535,1.5618298,-5.935918,0.44184795,-0.6937608,0.197759,1.3144841,-3.9491735,-4.8852925,-0.6164703,-1.1753867,-1.0806522,-5.3121996,-0.58683234,-4.208334,-6.219944,-4.9528837,-1.2708442,-2.6621895,-4.945676,-2.9655871,3166.1113,668.1158,352.05252,204.14539,197.4789,82.391426,74.36692,75.72056,102.62,80.30957,69.3501,60.125786,66.06447,59.48785,42.90923,50.888474,59.66991,59.197563,70.38065,82.67994,65.46537,83.094215,59.53534,57.444225,74.35913,75.567566,64.82688,46.482807,39.77563,74.9878,48.479763,52.220257,39.970943,42.785717,28.203445,35.62618,44.401394,48.871452,63.645607,71.33811,blues
-83.00168,107.06744,-25.32368,57.122074,0.08129864,34.708904,-11.047215,20.53328,-11.220151,14.839782,-10.229966,12.542858,-9.772627,2.560521,-6.298749,3.0084887,-8.717001,-0.32524619,-2.9847343,0.7146168,-0.72754693,6.9045563,2.3230743,-1.4856552,-1.0355937,-3.9847295,2.063857,0.8937788,-0.3267292,-1.8766147,0.2033571,-3.1715484,-1.3924073,-2.574759,2.7696807,-0.9427095,-0.29901773,-6.699016,-1.9220965,-0.42812788,2508.6072,314.40848,340.75513,204.33904,138.0976,73.0377,101.76057,52.152657,60.900032,59.191055,43.782063,50.45211,45.126247,45.16535,46.59269,33.836433,38.78724,56.951794,42.425682,55.56815,58.81376,53.341064,56.161415,66.14887,60.776157,40.93473,46.383636,44.224403,48.06406,39.6164,28.930807,41.591072,34.3285,34.722008,35.163048,32.68194,34.600056,35.77787,31.362501,37.796677,blues
-55.59663,114.95122,-37.06935,64.90438,-7.164943,15.254703,-16.23533,18.643576,-9.752286,21.46539,-5.6520977,12.78424,-16.537031,3.797079,-7.8952417,8.47764,-4.0678988,3.2060173,-5.1801424,-1.2800465,0.4779542,3.4287102,-1.1295173,0.29387283,-0.33311957,-4.645253,1.473777,-1.7478557,-3.1398487,-1.4850339,-2.5186174,-5.9363327,1.7661172,-2.1855967,2.8691418,-3.396175,-2.289061,-5.088358,-2.654977,-3.7388084,1013.14075,318.58228,205.14397,68.89317,93.67144,115.03964,97.75569,77.92227,68.48681,73.37888,72.016594,99.31604,55.868965,54.185383,57.786823,56.325813,47.108765,50.18481,54.70299,58.00406,71.13134,54.08534,37.481346,44.405544,38.204937,41.93369,28.447048,31.937912,31.119152,37.972664,44.488113,50.841526,40.16278,31.431139,35.770916,32.62123,29.821764,37.694115,47.457886,37.69897,blues
-225.30031,117.64152,-14.544607,64.80238,12.931657,19.029236,10.688534,9.883124,-2.382837,11.688009,1.5453439,3.0493674,-7.628483,-8.961092,-4.3512707,-0.06528475,-2.5532408,-3.436927,-3.8674521,1.3170228,3.7119277,-3.5770347,-4.84364,-1.1377118,-1.5455738,-0.4819012,9.401857,3.2200632,-3.4187133,-3.1272619,-5.944332,-5.9852366,-3.3530002,-2.3643222,3.3332777,3.30348,-1.3610115,-2.8125095,-3.4637017,-3.4692407,7869.2607,671.84784,816.1761,174.41328,314.7579,251.54605,196.80531,112.85437,101.673134,65.74269,62.2606,59.37432,54.68403,87.33536,51.251404,48.191746,46.665848,91.44592,94.54072,82.43549,121.98919,105.05235,46.75891,54.58224,77.10902,87.61642,101.627464,57.622025,80.31421,82.65506,61.948124,47.85222,45.33409,90.087,65.63358,51.005344,38.747368,26.879566,58.908573,59.74036,blues
-76.75777,105.77048,-43.208836,60.950108,-8.791272,21.246782,-12.877674,18.621216,-11.3991165,14.550057,-6.057421,12.74034,-9.374367,1.3606244,-3.6204464,7.0045776,-4.0630016,-0.2688595,-3.7049413,-0.4966115,0.1664929,0.664513,0.36703974,4.245531,3.9661589,1.1685114,6.2195764,-0.7212655,-1.3940504,0.91681486,-2.9569843,-6.2253184,-0.2608692,-0.029801395,3.7006352,0.17521602,-2.305674,-2.4158294,0.5259262,-2.4461327,2906.8188,432.54132,390.82608,407.64212,203.8762,121.124855,165.4897,148.77788,57.034916,78.525154,68.963036,64.478935,54.85944,64.23223,57.118675,44.661976,60.58045,52.60897,54.571297,56.84692,72.67234,53.908825,69.051056,77.626915,72.20697,80.31719,65.73579,75.26618,57.50578,46.33257,41.45134,50.64184,56.113674,46.480377,33.966717,32.59353,30.317984,32.741627,31.637209,40.613407,blues
-58.0011,109.01412,-36.218388,64.04036,1.4301568,26.315119,-17.482681,20.431017,-9.543072,18.177134,-6.057144,13.878274,-11.297565,4.668999,-6.410602,3.2177243,-8.079231,-1.7114851,-5.424766,-2.5814133,-2.223736,3.1003315,0.47753558,2.4268413,0.79032934,-1.726544,1.6791247,-3.6278858,-4.763314,-3.9650054,-2.2143457,-4.569273,0.38084424,-1.4792575,1.9974791,-0.818424,-0.43242174,-2.5766394,-0.74634033,-2.662701,1746.4429,452.53928,304.32922,150.64774,179.71602,87.464745,150.72116,60.363632,58.43697,63.372086,61.425987,63.67722,42.7113,59.193584,37.91059,42.393555,33.449116,43.290512,35.178703,38.43863,58.038456,59.89544,70.80546,46.97141,54.21102,57.80259,50.214558,41.27974,36.624237,33.85683,36.694706,37.262787,34.48173,27.256056,34.153137,28.501461,25.988125,22.633553,26.385588,28.251337,blues
